contract,family,freeze_time,max_raw_activity,mean_active_tpo,mean_active_volume,median_raw_activity,positive_tpo_ticks,positive_volume_ticks,profile_id,session_date,source_date,year
NQM9,opening_hour_rth,2019-06-06T10:30:00-04:00,2.555370632877496575368129380103188942234,10.71794871794871794871794872,592.4935897435897435897435902,0.664460771156044010770589579,156,156,e00a17ae7225a70a225c,2019-06-06,2019-06-06,2019
NQU9,opening_hour_rth,2019-09-10T10:30:00-04:00,2.450758627327810481641942793583363623974,6.412556053811659192825112108,477.0224215246636771300448408,0.8884732867477614202859570003024164679813,223,223,e039f7e019a26cfe5707,2019-09-10,2019-09-10,2019
NQM9,opening_hour_rth,2019-05-09T10:30:00-04:00,3.123213549507753069455667711225249814763,6.656804733727810650887573964,437.9319526627218934911242577,0.759063762301194569833960473,338,338,e07a1217c33b3341604e,2019-05-09,2019-05-09,2019
NQH9,opening_hour_rth,2019-03-06T10:30:00-05:00,2.419338081162549344124568742171312128515,8.486301369863013698630136986,648.8972602739726027397260266,0.882100799493804496451262886,146,146,e0e6be052cac263b3613,2019-03-06,2019-03-06,2019
NQU9,opening_hour_rth,2019-06-28T10:30:00-04:00,3.06960683040912172325207225541466107583,5.875675675675675675675675676,367.8108108108108108108108104,0.7296151487339256182439918096646072836891,185,185,e1803621534aa4af778c,2019-06-28,2019-06-28,2019
NQH9,midnight,2019-01-04T09:30:00-05:00,2.847492633061651486478808411165422126842,24.51704545454545454545454545,309.8068181818181818181818176,0.6940818091048364722793836435,352,352,e1b453a20631bbca0a87,2019-01-04,2019-01-04,2019
NQH9,prior_rth,2019-02-20T16:00:00-05:00,2.711801617414331488244711987621833324397,19.10652920962199312714776632,1184.312714776632302405498283,0.8234884669048071463391091839016371194723,291,291,e1cb807099ace28427f1,2019-02-21,2019-02-20,2019
NQU9,prior_rth,2019-08-15T16:00:00-04:00,2.812631044980349735343178219439950324789,30.07017543859649122807017544,994.7869674185463659147869677,0.8812705679164808663462829566572200758922,399,399,e215fdf2714a93ec5920,2019-08-16,2019-08-15,2019
NQZ9,full_overnight,2019-09-23T09:30:00-04:00,2.755116954636088752284711607048995908965,23.05688622754491017964071856,291.5838323353293413173652697,1.023342522955437223311334576,334,334,e31d568e736a60e9e34d,2019-09-23,2019-09-23,2019
NQH9,opening_hour_rth,2019-02-07T10:30:00-05:00,2.067064468362745733055212356909634607772,8.897590361445783132530120482,722.7590361445783132530120458,0.791716072618381015973462611,166,166,e33a2601fc3f808d7267,2019-02-07,2019-02-07,2019
NQH9,full_overnight,2019-01-29T09:30:00-05:00,2.271030505856019483966755914566785597685,28.46666666666666666666666667,362.9583333333333333333333332,0.8750564969409103466357346175,240,240,e415dc29e5468af71bf4,2019-01-29,2019-01-29,2019
NQZ9,midnight,2019-11-11T09:30:00-05:00,2.61690575142471345243147787783023149341,34.87096774193548387096774194,541.2795698924731182795698924,0.6955020075394777711606489063905979793975,93,93,e41ba9874b2610cb1cef,2019-11-11,2019-11-11,2019
NQH9,full_overnight,2019-01-28T09:30:00-05:00,3.799651387431054017809314244401889849229,17.51980198019801980198019802,234.0866336633663366336633658,0.4049650148483042549408125313,404,404,e528bea48de7e89d9fa7,2019-01-28,2019-01-28,2019
NQM9,opening_hour_rth,2019-05-30T10:30:00-04:00,3.066820254938086747733114362067125783715,9.392,608.6799999999999999999999999,0.6947943303982777221816010103904986248622,125,125,e541387fce1041c79442,2019-05-30,2019-05-30,2019
NQM9,full_overnight,2019-04-11T09:30:00-04:00,2.910794767076636822388791077723801081058,27.35616438356164383561643836,480.2534246575342465753424655,0.8181608953245618350017274395,146,146,e5aa2daca275c8bf4c85,2019-04-11,2019-04-11,2019
NQH9,opening_hour_rth,2019-01-03T10:30:00-05:00,2.224681428020461901393008738054347454885,5.386892177589852008456659619,313.196617336152219873150107,0.95196005501713311202714708395142737303,473,473,e621c3b4f193f102cbe1,2019-01-03,2019-01-03,2019
NQZ9,opening_hour_rth,2019-10-31T10:30:00-04:00,2.138669400069678799229341393789202050803,6.679012345679012345679012346,425.2921810699588477366255136,0.944234580250278235926415947878000255547,243,243,e693ce6588e2850e747d,2019-10-31,2019-10-31,2019
NQZ9,full_overnight,2019-09-27T09:30:00-04:00,2.835755056932978827209519941775525733689,22.93065693430656934306569343,308.8540145985401459854014597,0.8115362776211149904721672515,274,274,e6f8a1931678575437ea,2019-09-27,2019-09-27,2019
NQZ9,midnight,2019-09-24T09:30:00-04:00,2.537513654238867462799207770486948568083,30.25714285714285714285714286,428.133333333333333333333333,1.049126203039759548069277651442315945046,105,105,e71d123d676fea56711f,2019-09-24,2019-09-24,2019
NQH9,opening_hour_rth,2019-01-22T10:30:00-05:00,1.967219347499896478527015853932244170463,9.44910179640718562874251497,638.0119760479041916167664641,0.9990289757212633564182430792736415448753,167,167,e72ad08f58382735d5a7,2019-01-22,2019-01-22,2019
NQM9,prior_rth,2019-03-13T16:00:00-04:00,2.609021256635393645373535024267597880773,18.18113207547169811320754717,1121.686792452830188679245283,0.776307125084759342194659335321103072499,265,265,e7414cb6ff63c08f08e3,2019-03-14,2019-03-13,2019
NQU9,opening_hour_rth,2019-08-20T10:30:00-04:00,1.971624687325041903101249379291092304192,9.518292682926829268292682927,519.8475609756097560975609762,1.094290247831688416138911418,164,164,e75d9b1680e7328b7f94,2019-08-20,2019-08-20,2019
NQU9,prior_rth,2019-06-20T16:00:00-04:00,2.886028401923418167304885395312434006035,16.09375,918.9739583333333333333333365,0.9696459848783408190763925685,384,384,e815e6c9fe766b9f6f13,2019-06-21,2019-06-20,2019
NQZ9,prior_rth,2019-11-15T16:00:00-05:00,3.219921812349270435626642412038953897219,24.10447761194029850746268657,1772.925373134328358208955225,0.7314531758536153743222351365,134,134,e818de55ebe6f7b02ec6,2019-11-18,2019-11-15,2019
NQZ9,opening_hour_rth,2019-10-18T10:30:00-04:00,2.734544041097535746424854308182585807051,7.734693877551020408163265306,471.9795918367346938775510204,0.8156289315397138286114166917021784740851,147,147,eafe84f5424cb6c306f9,2019-10-18,2019-10-18,2019
NQH9,prior_rth,2019-02-12T16:00:00-05:00,3.612389216083406675727236065712333531797,13.68456375838926174496644295,905.0436241610738255033557091,0.4712576499405108299156225453,298,298,ebc01a0c552aaf0ecfb9,2019-02-13,2019-02-12,2019
NQM9,midnight,2019-04-10T09:30:00-04:00,2.31668838229719511872096161888065262502,31.51851851851851851851851852,595.2839506172839506172839506,0.8916010590099450380973175188172538543331,81,81,ebd61a87b827268c76d6,2019-04-10,2019-04-10,2019
NQH9,midnight,2019-03-05T09:30:00-05:00,2.847798268871356693037599789872550466056,25.83739837398373983739837398,384.9024390243902439024390245,1.027930847436434495501794678204041493405,123,123,ebf2a72df7d2150a7046,2019-03-05,2019-03-05,2019
NQU9,prior_rth,2019-06-27T16:00:00-04:00,3.40866952188322375096495845227914680998,30.14193548387096774193548387,1307.638709677419354838709674,0.5185361202486851964942010655055956155662,155,155,ec6f0e794d0c10df5898,2019-06-28,2019-06-27,2019
NQZ9,midnight,2019-11-21T09:30:00-05:00,2.494410383359263849691512531093298657034,22.90196078431372549019607843,387.0588235294117647058823527,1.072674136965560931116388206,204,204,ed04703047363a25e34f,2019-11-21,2019-11-21,2019
NQU9,opening_hour_rth,2019-07-26T10:30:00-04:00,2.90270677952172186400274689205002139954,7.924050632911392405063291139,552.5316455696202531645569621,0.6029519300800066630529281175,158,158,ed12fa118e5f192c5fc6,2019-07-26,2019-07-26,2019
NQH9,prior_rth,2019-01-17T16:00:00-05:00,5.045548473562048450985304148313024935525,14.24838012958963282937365011,777.7170626349892008639308911,0.4875834667698116177834740770283536437839,463,463,edde898eeb9a799762dc,2019-01-18,2019-01-17,2019
NQM9,opening_hour_rth,2019-05-29T10:30:00-04:00,2.774979506213977507269185570119946019328,8.398963730569948186528497409,590.2331606217616580310880834,0.7316972323205226930430099047348761777763,193,193,ee31fe4cbe12465811d9,2019-05-29,2019-05-29,2019
NQU9,prior_rth,2019-07-18T16:00:00-04:00,2.248567164564676351751179737759689684831,14.80459770114942528735632184,876.3764367816091954022988509,0.9703586462306746960775438575,348,348,ee7450b614c3d4c8907d,2019-07-19,2019-07-18,2019
NQH0,full_overnight,2019-12-27T09:30:00-05:00,4.141755116570286355797778761866048470009,18.98265895953757225433526012,375.0520231213872832369942198,0.6437389693164676506988674381213463302872,173,173,ef1259a46a77a3e14abc,2019-12-27,2019-12-27,2019
NQM9,prior_rth,2019-03-20T16:00:00-04:00,3.750272984149061513928488768871885607488,16.76497695852534562211981567,1059.149769585253456221198156,0.9064270338309908208956896275,434,434,ef1ba0f856c9949edb2a,2019-03-21,2019-03-20,2019
NQZ9,prior_rth,2019-10-02T16:00:00-04:00,3.0413196368915277077722287339692600701,17.54527559055118110236220472,891.7322834645669291338582693,0.8053730761006527399146560185,508,508,ef1bcc96b4a133167117,2019-10-03,2019-10-02,2019
NQZ9,prior_rth,2019-10-01T16:00:00-04:00,3.458585115346312117413240889603365159996,13.30897009966777408637873754,644.4169435215946843853820596,0.805769044617502406442973458,602,602,ef2109db2cb3753d9e20,2019-10-02,2019-10-01,2019
NQM9,full_overnight,2019-04-01T09:30:00-04:00,4.700885825916331865238058093820794624892,23.05508474576271186440677966,428.7330508474576271186440674,0.5787426616615275624697789595,236,236,ef5bf466508dfbddefc4,2019-04-01,2019-04-01,2019
NQM9,opening_hour_rth,2019-03-14T10:30:00-04:00,1.792049170778200942822607632256597487733,11.48039215686274509803921569,742.9215686274509803921568631,1.06221417323513032025443494,102,102,ef6065763b1906ed9053,2019-03-14,2019-03-14,2019
NQZ9,midnight,2019-11-05T09:30:00-05:00,3.114988885689262102688495138249141942409,29.47422680412371134020618557,473.6494845360824742268041236,0.5720944524688066661193813733648851260588,97,97,efe275585020829bbb66,2019-11-05,2019-11-05,2019
NQM9,opening_hour_rth,2019-03-25T10:30:00-04:00,3.304587445116522706086954395507521981024,7.025641025641025641025641026,465.0384615384615384615384619,0.6703082943206492848167861435,312,312,f02d546a0522db6dbb64,2019-03-25,2019-03-25,2019
NQH9,full_overnight,2019-01-11T09:30:00-05:00,2.692990054021067255048557275051485286395,40.4375,422.7556818181818181818181816,0.8707604580102671545493208215,176,176,f065f8eeff17c7220ef9,2019-01-11,2019-01-11,2019
NQU9,full_overnight,2019-08-05T09:30:00-04:00,2.468407523824914587656359264090575971841,20.45390070921985815602836879,298.2553191489361702127659566,0.936275790398459101976723868120453788621,705,705,f0797a07e4377ed92838,2019-08-05,2019-08-05,2019
NQH9,prior_rth,2019-02-13T16:00:00-05:00,2.617059221069895482632483994002437530674,21.40271493212669683257918552,1228.357466063348416289592764,0.9490787484953139936593728763707576502656,221,221,f0b7bb03608541486d73,2019-02-14,2019-02-13,2019
NQZ9,opening_hour_rth,2019-11-04T10:30:00-05:00,2.067841001859573687576627772575139310782,9.034782608695652173913043478,756.8695652173913043478260867,1.082248862057699099642258770238586268907,115,115,f1016645ffde26db96f5,2019-11-04,2019-11-04,2019
NQZ9,midnight,2019-10-04T09:30:00-04:00,2.14479635508496392377511892442049087992,23.27526132404181184668989547,377.0174216027874564459930317,0.964785781550466390810335607562535173703,287,287,f16ea9670053c7f1928b,2019-10-04,2019-10-04,2019
NQH9,opening_hour_rth,2019-01-23T10:30:00-05:00,2.123503514410480814956247776667882308834,8.239766081871345029239766082,517.0409356725146198830409357,0.9015519868807292909573696307011879141383,171,171,f1cc20d41b581216b278,2019-01-23,2019-01-23,2019
NQZ9,full_overnight,2019-11-11T09:30:00-05:00,3.891171770234610925709111742600612043158,24.36979166666666666666666667,350.3072916666666666666666667,0.5244678096563299952970403555,192,192,f205957ff75930d10291,2019-11-11,2019-11-11,2019
NQU9,prior_rth,2019-08-28T16:00:00-04:00,3.237369867535044631236514969590983284082,16.9334975369458128078817734,740.963054187192118226600984,0.7687413920582888019547223995,406,406,f25df0eee1f30e9b5160,2019-08-29,2019-08-28,2019
NQZ9,full_overnight,2019-10-01T09:30:00-04:00,2.212364227100981320741780480744852710649,32.96923076923076923076923077,386.8820512820512820512820514,0.8288962619625495894453776575280550301399,195,195,f3ad584848d37d5ef9a4,2019-10-01,2019-10-01,2019
NQH0,prior_rth,2019-12-27T16:00:00-05:00,3.452789454478222133893021034652062271843,14.46666666666666666666666667,970.6392156862745098039215718,0.7591775612397785034443259895694197759004,255,255,f3d6aa4e917241f26476,2019-12-30,2019-12-27,2019
NQU9,prior_rth,2019-08-12T16:00:00-04:00,2.43591286496957653924848635111308558854,21.77157360406091370558375635,970.7715736040609137055837518,0.8698224991386558805653246355,394,394,f40ffc0a5efea5e901d8,2019-08-13,2019-08-12,2019
NQM9,midnight,2019-05-29T09:30:00-04:00,4.12182392540607723274734723050913828479,27.9222797927461139896373057,483.0777202072538860103626942,0.5029293336555477730413881630744619621717,193,193,f42c05cce4add917de24,2019-05-29,2019-05-29,2019
NQM9,midnight,2019-04-17T09:30:00-04:00,3.887726635006328398631742289243455780495,11.42073170731707317073170732,239.396341463414634146341463,0.6250020811585824922104732895,164,164,f43288359c17beafbb72,2019-04-17,2019-04-17,2019
NQU9,full_overnight,2019-07-31T09:30:00-04:00,2.568922708556547244219578888833813299771,54.73626373626373626373626374,844.9890109890109890109890105,0.6572377260419997105502503479524668574091,91,91,f473beb2349b4bdd3866,2019-07-31,2019-07-31,2019
NQU9,full_overnight,2019-07-08T09:30:00-04:00,3.715916953616273547770089918595269087802,25.23076923076923076923076923,307.8778280542986425339366515,0.7530190917543230578377209070797994838219,221,221,f47658dc94bf1bf5998f,2019-07-08,2019-07-08,2019
NQM9,opening_hour_rth,2019-04-15T10:30:00-04:00,3.14240790885364225011663469854664281437,4.672222222222222222222222222,385.4222222222222222222222223,0.785264751540472369436086126,180,180,f4b995185eae21bfab4a,2019-04-15,2019-04-15,2019
NQH0,full_overnight,2019-12-19T09:30:00-05:00,2.297507237274989281842252151292250321129,41.11627906976744186046511628,722.3255813953488372093023259,0.954782270333390396068056742,86,86,f58c7fd606e57285d598,2019-12-19,2019-12-19,2019
NQH9,prior_rth,2019-01-07T16:00:00-05:00,2.485729157848925679663742060797434820787,19.72026431718061674008810573,844.0837004405286343612334775,0.9322691182378091573763595275,454,454,f5ba20f5672bc53175f0,2019-01-08,2019-01-07,2019
NQZ9,full_overnight,2019-10-09T09:30:00-04:00,3.232015044615840486956873949246774049074,23.05458515283842794759825328,272.6004366812227074235807867,0.8195512604085918743237303815,458,458,f6e2c250814772c24d00,2019-10-09,2019-10-09,2019
NQZ9,prior_rth,2019-10-18T16:00:00-04:00,2.804653100141573444154703149345986834698,11.80244399185336048879837067,696.0977596741344195519348242,0.872277882822106993514148782830785075364,491,491,f7d848c0d89af77446e1,2019-10-21,2019-10-18,2019
NQZ9,midnight,2019-09-25T09:30:00-04:00,3.937912522782062769358821658006771279304,16.64965986394557823129251701,316.8537414965986394557823129,0.89068723083205666872890391,294,294,f81de90371a31f1a4770,2019-09-25,2019-09-25,2019
NQZ9,opening_hour_rth,2019-10-24T10:30:00-04:00,2.779157183554351466742040955012750563746,7.044943820224719101123595506,490.5617977528089887640449433,0.727934506178306360480420105,178,178,f82131bfff4a575dc610,2019-10-24,2019-10-24,2019
NQH9,midnight,2019-03-08T09:30:00-05:00,3.690453325179613990578846791637356424182,15.72240802675585284280936455,162.7725752508361204013377926,0.6149703050243873388869364046514016101151,299,299,f835c2b35fb57c0f43e4,2019-03-08,2019-03-08,2019
NQH9,prior_rth,2019-03-07T16:00:00-05:00,2.582699465603737341521161660083360852996,18.17258883248730964467005076,1137.362944162436548223350253,0.956499110070808989995000666,394,394,f84cbd06300f1a4663f2,2019-03-08,2019-03-07,2019
NQZ9,opening_hour_rth,2019-11-15T10:30:00-05:00,2.690404475636304940164129687043872741291,7.82300884955752212389380531,665.2212389380530973451327431,0.9281723666900907092177832405981678069604,113,113,f85a288d23c50a9b3e1b,2019-11-15,2019-11-15,2019
NQH9,opening_hour_rth,2019-02-27T10:30:00-05:00,2.495719593413135989994023608585620903226,4.883802816901408450704225352,363.6760563380281690140845074,0.8354711370065229446828320905,284,284,f867b22f4a33d53dff8a,2019-02-27,2019-02-27,2019
NQZ9,midnight,2019-10-21T09:30:00-04:00,3.857433142615645634348675676540393020671,21.64556962025316455696202532,338.5696202531645569620253165,0.631310528293035445150203653,158,158,f89a57bd016921b03c35,2019-10-21,2019-10-21,2019
NQH9,opening_hour_rth,2019-02-28T10:30:00-05:00,1.747208966180170404150331070481956380299,8.166666666666666666666666667,594.8866666666666666666666671,1.031405117254431624363951652,150,150,f8a22dae9a31e95f0463,2019-02-28,2019-02-28,2019
NQU9,prior_rth,2019-07-17T16:00:00-04:00,3.711187401324687260609633740166461535519,18.27188940092165898617511521,1041.299539170506912442396319,0.7476949009536011854899894551131940642231,217,217,f8bf5c1ffd99108233d0,2019-07-18,2019-07-17,2019
NQU9,midnight,2019-07-01T09:30:00-04:00,4.218302098972101226398934828832010497439,18.76470588235294117647058824,270.9068627450980392156862747,0.5173729335526439550133617885,204,204,f8c7cfc6d58190fbe9c1,2019-07-01,2019-07-01,2019
NQU9,opening_hour_rth,2019-08-29T10:30:00-04:00,2.350594801612627260485954537817139704424,8.064705882352941176470588235,542.8764705882352941176470583,0.874903676212157169370536846,170,170,f8e30917cb5a05fb1019,2019-08-29,2019-08-29,2019
NQU9,prior_rth,2019-08-23T16:00:00-04:00,2.904331678507958062539811645258934990265,11.20598591549295774647887324,508.8697183098591549295774629,0.833725590472967550888986016,1136,1136,f9d432b54932f99d8731,2019-08-26,2019-08-23,2019
